Canada-Ontario, Death rates (period 1x1), 	Last modified: 21 Dec 2023;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
  2015          79             0.028688        0.041244        0.034316
  2015          80             0.033568        0.048686        0.040258
  2015          81             0.036251        0.053599        0.043841
  2015          82             0.042184        0.059099        0.049482
  2015          83             0.048621        0.070220        0.057844
  2015          84             0.055270        0.078187        0.064882
  2015          85             0.058969        0.090819        0.071907
  2015          86             0.071821        0.100275        0.083000
  2015          87             0.081812        0.113316        0.093861
  2015          88             0.089098        0.122590        0.101372
  2015          89             0.102552        0.140346        0.115604
  2015          90             0.120675        0.156178        0.132311
  2015          91             0.134364        0.190984        0.151990
  2015          92             0.154194        0.205663        0.169295
  2015          93             0.172198        0.224130        0.186878
  2015          94             0.196318        0.245832        0.209733
  2015          95             0.210051        0.269589        0.224949
  2015          96             0.240435        0.284691        0.250393
  2015          97             0.271623        0.331969        0.284527
  2015          98             0.303725        0.399770        0.323895
  2015          99             0.323794        0.374163        0.333676
  2015         100             0.360799        0.508974        0.386955
  2015         101             0.366797        0.403313        0.372847
  2015         102             0.386863        0.523763        0.407021
  2015         103             0.463692        0.313016        0.442226
  2015         104             0.491025        0.540541        0.497536
  2015         105             0.457575        0.372208        0.447316
  2015         106             0.723802        0.500000        0.698779
  2015         107             0.687173        2.054795        0.719080
  2015         108             0.445765        0.000000        0.409277
  2015         109             1.324991        0.000000        1.068884
  2015         110+            1.829268        4.255319        2.064694
  2016           0             0.004237        0.005146        0.004703
  2016           1             0.000203        0.000248        0.000226
  2016           2             0.000171        0.000150        0.000161
  2016           3             0.000098        0.000148        0.000124
  2016           4             0.000125        0.000187        0.000157
  2016           5             0.000069        0.000040        0.000054
  2016           6             0.000136        0.000079        0.000107
  2016           7             0.000053        0.000103        0.000079
  2016           8             0.000039        0.000089        0.000065
  2016           9             0.000066        0.000051        0.000059
  2016          10             0.000067        0.000156        0.000113
  2016          11             0.000094        0.000103        0.000099
  2016          12             0.000080        0.000180        0.000131
  2016          13             0.000108        0.000129        0.000119
  2016          14             0.000134        0.000115        0.000124
  2016          15             0.000158        0.000212        0.000185
  2016          16             0.000139        0.000202        0.000171
  2016          17             0.000187        0.000281        0.000235
  2016          18             0.000166        0.000402        0.000288
  2016          19             0.000205        0.000559        0.000388
  2016          20             0.000298        0.000650        0.000482
  2016          21             0.000272        0.000649        0.000469
  2016          22             0.000197        0.000541        0.000376
  2016          23             0.000228        0.000539        0.000390
  2016          24             0.000225        0.000743        0.000495
  2016          25             0.000404        0.000655        0.000534
  2016          26             0.000256        0.000796        0.000533
  2016          27             0.000335        0.000780        0.000562
  2016          28             0.000317        0.000713        0.000518
  2016          29             0.000380        0.000748        0.000565
  2016          30             0.000577        0.001052        0.000815
  2016          31             0.000392        0.000704        0.000548
  2016          32             0.000520        0.000796        0.000657
  2016          33             0.000405        0.000854        0.000626
  2016          34             0.000512        0.000931        0.000718
  2016          35             0.000525        0.000876        0.000696
  2016          36             0.000550        0.001004        0.000771
  2016          37             0.000566        0.001139        0.000843
  2016          38             0.000646        0.000913        0.000775
  2016          39             0.000666        0.001014        0.000834
  2016          40             0.000712        0.001290        0.000991
  2016          41             0.000699        0.001591        0.001131
  2016          42             0.001024        0.001379        0.001196
  2016          43             0.000968        0.001417        0.001188
  2016          44             0.001125        0.001605        0.001360
  2016          45             0.001153        0.001648        0.001396
  2016          46             0.001218        0.001820        0.001515
  2016          47             0.001309        0.002177        0.001738
  2016          48             0.001646        0.002375        0.002006
  2016          49             0.001703        0.002289        0.001994
  2016          50             0.001816        0.003004        0.002407
  2016          51             0.002013        0.003179        0.002595
  2016          52             0.002309        0.003209        0.002759
  2016          53             0.002637        0.003598        0.003117
  2016          54             0.002679        0.004176        0.003425
  2016          55             0.002790        0.005053        0.003914
  2016          56             0.003213        0.005071        0.004134
  2016          57             0.003573        0.005920        0.004735
  2016          58             0.004182        0.005782        0.004972
  2016          59             0.004212        0.006836        0.005501
  2016          60             0.004680        0.007251        0.005935
  2016          61             0.005195        0.008079        0.006594
  2016          62             0.005149        0.008944        0.006981
  2016          63             0.005808        0.009998        0.007827
  2016          64             0.006809        0.011131        0.008892
  2016          65             0.007037        0.011152        0.009016
  2016          66             0.007674        0.012846        0.010151
  2016          67             0.008358        0.013814        0.010965
  2016          68             0.009072        0.013737        0.011298
  2016          69             0.010755        0.015921        0.013217
  2016          70             0.011164        0.016963        0.013924
  2016          71             0.012088        0.019109        0.015422
  2016          72             0.014957        0.020599        0.017627
  2016          73             0.016405        0.023815        0.019892
  2016          74             0.017464        0.023494        0.020277
  2016          75             0.018790        0.027709        0.022900
  2016          76             0.019763        0.029735        0.024317
  2016          77             0.023678        0.033834        0.028300
  2016          78             0.025276        0.037212        0.030685
  2016          79             0.029201        0.040930        0.034483
  2016          80             0.032888        0.047091        0.039219
  2016          81             0.035896        0.051523        0.042755
  2016          82             0.040369        0.055523        0.046931
  2016          83             0.047063        0.065486        0.054942
  2016          84             0.054951        0.074958        0.063392
  2016          85             0.060086        0.086746        0.071117
  2016          86             0.068254        0.096128        0.079383
  2016          87             0.077896        0.109225        0.089975
  2016          88             0.086282        0.125323        0.100911
  2016          89             0.102025        0.135539        0.114028
  2016          90             0.116459        0.160755        0.131347
  2016          91             0.126415        0.187856        0.145914
  2016          92             0.145269        0.198063        0.161108
  2016          93             0.163604        0.211148        0.177038
  2016          94             0.183546        0.240298        0.199003
  2016          95             0.210384        0.273899        0.226862
  2016          96             0.248990        0.296207        0.260315
  2016          97             0.252960        0.311738        0.265634
  2016          98             0.250846        0.365854        0.273798
  2016          99             0.315716        0.415815        0.335332
  2016         100             0.330498        0.442900        0.350664
  2016         101             0.367878        0.376653        0.369312
  2016         102             0.386512        0.374366        0.384568
  2016         103             0.473754        0.683962        0.503682
  2016         104             0.435715        0.561070        0.453028
  2016         105             0.521558        0.508475        0.520071
  2016         106             0.580520        0.877193        0.618557
  2016         107             0.476853        0.600000        0.487981
  2016         108             0.233040        0.000000        0.227388
  2016         109             0.482574        1.200000        0.567376
  2016         110+            1.049869        0.000000        0.911162
  2017           0             0.004647        0.004784        0.004717
  2017           1             0.000203        0.000302        0.000254
  2017           2             0.000186        0.000218        0.000202
  2017           3             0.000056        0.000202        0.000131
  2017           4             0.000083        0.000146        0.000115
  2017           5             0.000123        0.000026        0.000074
  2017           6             0.000068        0.000078        0.000073
  2017           7             0.000013        0.000039        0.000026
  2017           8             0.000066        0.000089        0.000078
  2017           9             0.000065        0.000063        0.000064
  2017          10             0.000066        0.000051        0.000058
  2017          11             0.000053        0.000039        0.000046
  2017          12             0.000186        0.000064        0.000124
  2017          13             0.000132        0.000140        0.000136
  2017          14             0.000093        0.000115        0.000104
  2017          15             0.000039        0.000238        0.000141
  2017          16             0.000154        0.000305        0.000231
  2017          17             0.000122        0.000300        0.000213
  2017          18             0.000212        0.000518        0.000370
  2017          19             0.000267        0.000534        0.000406
  2017          20             0.000285        0.000444        0.000368
  2017          21             0.000236        0.000574        0.000412
  2017          22             0.000423        0.000763        0.000601
  2017          23             0.000381        0.000791        0.000595
  2017          24             0.000370        0.000766        0.000576
  2017          25             0.000450        0.000758        0.000610
  2017          26             0.000343        0.000927        0.000644
  2017          27             0.000292        0.000942        0.000625
  2017          28             0.000444        0.001101        0.000778
  2017          29             0.000459        0.000928        0.000696
  2017          30             0.000318        0.000931        0.000627
  2017          31             0.000450        0.001082        0.000767
  2017          32             0.000355        0.001169        0.000762
  2017          33             0.000512        0.000982        0.000746
  2017          34             0.000567        0.001095        0.000828
  2017          35             0.000622        0.001202        0.000907
  2017          36             0.000636        0.001096        0.000861
  2017          37             0.000459        0.001172        0.000806
  2017          38             0.000593        0.001229        0.000901
  2017          39             0.000684        0.001438        0.001048
  2017          40             0.000715        0.001260        0.000978
  2017          41             0.000697        0.001225        0.000952
  2017          42             0.000833        0.001365        0.001090
  2017          43             0.000944        0.001620        0.001273
  2017          44             0.000953        0.001600        0.001269
  2017          45             0.001008        0.001819        0.001406
  2017          46             0.001397        0.002047        0.001717
  2017          47             0.001185        0.002091        0.001632
  2017          48             0.001544        0.002546        0.002038
  2017          49             0.001612        0.002562        0.002081
  2017          50             0.001518        0.002873        0.002190
  2017          51             0.001731        0.002962        0.002344
  2017          52             0.002249        0.003244        0.002745
  2017          53             0.002312        0.003877        0.003094
  2017          54             0.002921        0.003999        0.003460
  2017          55             0.003020        0.004271        0.003642
  2017          56             0.003115        0.005132        0.004115
  2017          57             0.003390        0.005631        0.004499
  2017          58             0.003975        0.005760        0.004857
  2017          59             0.004383        0.006667        0.005510
  2017          60             0.004260        0.007402        0.005800
  2017          61             0.004906        0.008150        0.006486
  2017          62             0.005727        0.009818        0.007707
  2017          63             0.005894        0.009862        0.007805
  2017          64             0.006726        0.010764        0.008665
  2017          65             0.006799        0.011123        0.008875
  2017          66             0.007927        0.011722        0.009746
  2017          67             0.008293        0.012455        0.010281
  2017          68             0.008987        0.014912        0.011808
  2017          69             0.010214        0.014990        0.012485
  2017          70             0.012184        0.018681        0.015270
  2017          71             0.012372        0.018571        0.015312
  2017          72             0.014144        0.020942        0.017361
  2017          73             0.014668        0.024295        0.019205
  2017          74             0.018065        0.025314        0.021463
  2017          75             0.019094        0.027424        0.022963
  2017          76             0.020490        0.031342        0.025466
  2017          77             0.021625        0.031612        0.026162
  2017          78             0.024909        0.037643        0.030664
  2017          79             0.027207        0.042227        0.033969
  2017          80             0.031532        0.047080        0.038492
  2017          81             0.036058        0.052404        0.043276
  2017          82             0.041847        0.061195        0.050254
  2017          83             0.047014        0.066930        0.055556
  2017          84             0.053128        0.074674        0.062230
  2017          85             0.058515        0.086756        0.070264
  2017          86             0.068611        0.095371        0.079508
  2017          87             0.078228        0.109501        0.090491
  2017          88             0.091025        0.124524        0.103674
  2017          89             0.100584        0.141172        0.115458
  2017          90             0.116610        0.158892        0.131365
  2017          91             0.135810        0.175619        0.148767
  2017          92             0.143825        0.205974        0.162901
  2017          93             0.169048        0.229804        0.186543
  2017          94             0.195453        0.254113        0.211359
  2017          95             0.210130        0.282211        0.228868
  2017          96             0.239030        0.317634        0.258522
  2017          97             0.280210        0.378001        0.302392
  2017          98             0.290501        0.338180        0.300077
  2017          99             0.340132        0.396030        0.350729
  2017         100             0.347594        0.515895        0.377490
  2017         101             0.386121        0.424602        0.392526
  2017         102             0.411541        0.619502        0.443967
  2017         103             0.478434        0.617372        0.498518
  2017         104             0.505561        0.438830        0.496436
  2017         105             0.463679        0.844832        0.508677
  2017         106             0.524396        0.800000        0.552599
  2017         107             0.673195        0.528169        0.658135
  2017         108             0.556758        0.000000        0.509482
  2017         109             0.949367        0.000000        0.909879
  2017         110+            1.034483        3.797468        1.264489
  2018           0             0.004409        0.004863        0.004642
  2018           1             0.000174        0.000219        0.000197
  2018           2             0.000200        0.000230        0.000216
  2018           3             0.000042        0.000175        0.000110
  2018           4             0.000153        0.000106        0.000129
  2018           5             0.000109        0.000066        0.000087
  2018           6             0.000095        0.000065        0.000080
  2018           7             0.000081        0.000194        0.000138
  2018           8             0.000000        0.000102        0.000052
  2018           9             0.000104        0.000063        0.000083
  2018          10             0.000077        0.000062        0.000070
  2018          11             0.000091        0.000088        0.000090
  2018          12             0.000119        0.000076        0.000097
  2018          13             0.000118        0.000139        0.000129
  2018          14             0.000105        0.000188        0.000147
  2018          15             0.000157        0.000175        0.000166
  2018          16             0.000141        0.000245        0.000194
  2018          17             0.000198        0.000389        0.000296
  2018          18             0.000332        0.000376        0.000354
  2018          19             0.000251        0.000561        0.000412
  2018          20             0.000288        0.000603        0.000453
  2018          21             0.000266        0.000663        0.000473
  2018          22             0.000239        0.000703        0.000482
  2018          23             0.000315        0.000563        0.000445
  2018          24             0.000388        0.000802        0.000604
  2018          25             0.000420        0.000766        0.000600
  2018          26             0.000366        0.000789        0.000584
  2018          27             0.000465        0.000783        0.000628
  2018          28             0.000465        0.000959        0.000717
  2018          29             0.000410        0.001003        0.000711
  2018          30             0.000560        0.000933        0.000749
  2018          31             0.000444        0.000967        0.000707
  2018          32             0.000666        0.001035        0.000851
  2018          33             0.000552        0.001070        0.000811
  2018          34             0.000533        0.001156        0.000844
  2018          35             0.000516        0.000935        0.000724
  2018          36             0.000603        0.001157        0.000875
  2018          37             0.000638        0.001232        0.000929
  2018          38             0.000528        0.001278        0.000893
  2018          39             0.000885        0.001385        0.001127
  2018          40             0.000656        0.001619        0.001122
  2018          41             0.000741        0.001547        0.001131
  2018          42             0.000810        0.001772        0.001276
  2018          43             0.000998        0.001469        0.001226
  2018          44             0.001163        0.001736        0.001442
  2018          45             0.001034        0.002174        0.001591
  2018          46             0.001120        0.001945        0.001525
  2018          47             0.001384        0.002224        0.001797
  2018          48             0.001501        0.002385        0.001936
  2018          49             0.001760        0.002609        0.002179
  2018          50             0.001674        0.002870        0.002265
  2018          51             0.001896        0.003251        0.002568
  2018          52             0.002006        0.003371        0.002685
  2018          53             0.002428        0.003898        0.003161
  2018          54             0.002698        0.004098        0.003397
  2018          55             0.002861        0.004525        0.003691
  2018          56             0.003024        0.005009        0.004011
  2018          57             0.003712        0.005405        0.004550
  2018          58             0.003866        0.005835        0.004839
  2018          59             0.004051        0.006601        0.005310
  2018          60             0.004544        0.007116        0.005810
  2018          61             0.004724        0.008638        0.006639
  2018          62             0.005297        0.009179        0.007183
  2018          63             0.006143        0.009987        0.007998
  2018          64             0.006315        0.010051        0.008109
  2018          65             0.007422        0.011593        0.009419
  2018          66             0.007837        0.012936        0.010278
  2018          67             0.008220        0.012949        0.010481
  2018          68             0.008717        0.014704        0.011568
  2018          69             0.010023        0.015830        0.012778
  2018          70             0.011554        0.016706        0.013996
  2018          71             0.012910        0.018499        0.015555
  2018          72             0.013157        0.018776        0.015812
  2018          73             0.014809        0.021670        0.018042
  2018          74             0.017602        0.026451        0.021754
  2018          75             0.018506        0.028101        0.022983
  2018          76             0.020103        0.030891        0.025085
  2018          77             0.022148        0.036582        0.028726
  2018          78             0.025852        0.036710        0.030755
  2018          79             0.028055        0.041487        0.034088
  2018          80             0.032824        0.046835        0.039085
  2018          81             0.035067        0.051531        0.042372
  2018          82             0.042169        0.057464        0.048860
  2018          83             0.047966        0.066329        0.055864
  2018          84             0.052935        0.075210        0.062376
  2018          85             0.059450        0.085828        0.070430
  2018          86             0.069835        0.094776        0.080047
  2018          87             0.079566        0.109635        0.091612
  2018          88             0.088846        0.124681        0.102610
  2018          89             0.105286        0.140391        0.118245
  2018          90             0.121542        0.160168        0.135358
  2018          91             0.133824        0.179507        0.149325
  2018          92             0.148714        0.196505        0.163778
  2018          93             0.169928        0.229934        0.187633
  2018          94             0.200881        0.256018        0.216120
  2018          95             0.212439        0.275776        0.228782
  2018          96             0.253290        0.309643        0.267335
  2018          97             0.279963        0.346775        0.295538
  2018          98             0.292600        0.372886        0.309881
  2018          99             0.319993        0.430034        0.340838
  2018         100             0.361802        0.432648        0.374026
  2018         101             0.340411        0.440798        0.357244
  2018         102             0.447346        0.615277        0.471851
  2018         103             0.481860        0.645329        0.504032
  2018         104             0.397684        0.485999        0.410417
  2018         105             0.461971        0.954907        0.517211
  2018         106             0.708044        0.315623        0.665605
  2018         107             0.656168        0.375000        0.626796
  2018         108             0.105189        0.717703        0.183486
  2018         109             0.288046        0.000000        0.268697
  2018         110+            0.545620        0.000000        0.534884
  2019           0             0.004257        0.004870        0.004571
  2019           1             0.000245        0.000177        0.000210
  2019           2             0.000157        0.000162        0.000160
  2019           3             0.000070        0.000160        0.000117
  2019           4             0.000111        0.000132        0.000122
  2019           5             0.000096        0.000052        0.000074
  2019           6             0.000081        0.000039        0.000059
  2019           7             0.000107        0.000128        0.000118
  2019           8             0.000066        0.000026        0.000046
  2019           9             0.000052        0.000177        0.000116
  2019          10             0.000026        0.000075        0.000051
  2019          11             0.000064        0.000173        0.000119
  2019          12             0.000052        0.000087        0.000070
  2019          13             0.000092        0.000101        0.000096
  2019          14             0.000130        0.000125        0.000128
  2019          15             0.000064        0.000259        0.000164
  2019          16             0.000204        0.000305        0.000256
  2019          17             0.000273        0.000428        0.000352
  2019          18             0.000163        0.000496        0.000334
  2019          19             0.000359        0.000480        0.000422
  2019          20             0.000230        0.000631        0.000440
  2019          21             0.000260        0.000693        0.000487
  2019          22             0.000238        0.000529        0.000390
  2019          23             0.000331        0.000612        0.000478
  2019          24             0.000335        0.000763        0.000559
  2019          25             0.000337        0.000721        0.000537
  2019          26             0.000368        0.000779        0.000581
  2019          27             0.000345        0.000913        0.000637
  2019          28             0.000352        0.000923        0.000645
  2019          29             0.000392        0.001047        0.000726
  2019          30             0.000516        0.000926        0.000724
  2019          31             0.000483        0.000985        0.000737
  2019          32             0.000624        0.001010        0.000819
  2019          33             0.000500        0.000919        0.000711
  2019          34             0.000630        0.001173        0.000902
  2019          35             0.000574        0.001059        0.000816
  2019          36             0.000721        0.001389        0.001053
  2019          37             0.000615        0.001085        0.000846
  2019          38             0.000692        0.001224        0.000953
  2019          39             0.000804        0.001285        0.001038
  2019          40             0.000740        0.001786        0.001247
  2019          41             0.000822        0.001309        0.001058
  2019          42             0.001003        0.001603        0.001294
  2019          43             0.000890        0.001682        0.001273
  2019          44             0.000898        0.001608        0.001242
  2019          45             0.000967        0.001506        0.001229
  2019          46             0.001212        0.001768        0.001484
  2019          47             0.001285        0.002138        0.001704
  2019          48             0.001393        0.002668        0.002020
  2019          49             0.001572        0.002637        0.002096
  2019          50             0.001728        0.002791        0.002252
  2019          51             0.002120        0.003372        0.002738
  2019          52             0.001938        0.003235        0.002580
  2019          53             0.002320        0.003606        0.002960
  2019          54             0.002908        0.003710        0.003308
  2019          55             0.002967        0.004514        0.003738
  2019          56             0.002883        0.005392        0.004133
  2019          57             0.003121        0.005579        0.004341
  2019          58             0.003446        0.006164        0.004790
  2019          59             0.004315        0.006787        0.005534
  2019          60             0.004278        0.007451        0.005840
  2019          61             0.004664        0.007773        0.006191
  2019          62             0.005129        0.008944        0.006990
  2019          63             0.005929        0.009524        0.007670
  2019          64             0.006073        0.010126        0.008024
  2019          65             0.006790        0.012141        0.009352
  2019          66             0.007695        0.012821        0.010142
  2019          67             0.008088        0.013265        0.010560
  2019          68             0.008332        0.013778        0.010928
  2019          69             0.010168        0.015718        0.012801
  2019          70             0.010464        0.016545        0.013340
  2019          71             0.012043        0.018415        0.015052
  2019          72             0.013566        0.021298        0.017213
  2019          73             0.013870        0.020983        0.017219
  2019          74             0.015457        0.025561        0.020196
  2019          75             0.017671        0.025102        0.021140
  2019          76             0.019563        0.030608        0.024689
  2019          77             0.021133        0.032273        0.026247
  2019          78             0.024361        0.035827        0.029554
  2019          79             0.027662        0.038813        0.032663
  2019          80             0.030057        0.045461        0.036922
  2019          81             0.035275        0.051340        0.042397
  2019          82             0.038849        0.055182        0.046033
  2019          83             0.045477        0.065953        0.054340
  2019          84             0.052763        0.071855        0.060887
  2019          85             0.055969        0.082867        0.067208
  2019          86             0.064600        0.096591        0.077715
  2019          87             0.073803        0.102391        0.085320
  2019          88             0.090725        0.126185        0.104647
  2019          89             0.099005        0.133110        0.111819
  2019          90             0.117950        0.157365        0.132145
  2019          91             0.127172        0.174323        0.143572
  2019          92             0.151233        0.185973        0.162693
  2019          93             0.161906        0.220688        0.179751
  2019          94             0.192102        0.230176        0.202949
  2019          95             0.211717        0.278206        0.229290
  2019          96             0.235610        0.295026        0.250309
  2019          97             0.264026        0.357852        0.286180
  2019          98             0.289469        0.404257        0.314457
  2019          99             0.337157        0.438633        0.357432
  2019         100             0.353995        0.392692        0.360677
  2019         101             0.379536        0.655115        0.424006
  2019         102             0.428109        0.526197        0.441958
  2019         103             0.436054        0.485182        0.442145
  2019         104             0.464838        0.761276        0.502860
  2019         105             0.629093        0.414556        0.602734
  2019         106             0.447174        0.495868        0.453314
  2019         107             0.622335        0.299700        0.588965
  2019         108             0.828729        0.000000        0.673653
  2019         109             0.149850        1.376147        0.270270
  2019         110+            0.661241        4.918033        0.772494
  2020           0             0.003498        0.004834        0.004183
  2020           1             0.000217        0.000275        0.000247
  2020           2             0.000114        0.000243        0.000180
  2020           3             0.000085        0.000067        0.000075
  2020           4             0.000056        0.000092        0.000074
  2020           5             0.000096        0.000065        0.000080
  2020           6             0.000027        0.000052        0.000040
  2020           7             0.000053        0.000064        0.000059
  2020           8             0.000066        0.000051        0.000058
  2020           9             0.000026        0.000051        0.000039
  2020          10             0.000052        0.000075        0.000064
  2020          11             0.000103        0.000136        0.000120
  2020          12             0.000013        0.000098        0.000056
  2020          13             0.000077        0.000037        0.000057
  2020          14             0.000208        0.000262        0.000236
  2020          15             0.000154        0.000259        0.000208
  2020          16             0.000190        0.000267        0.000229
  2020          17             0.000175        0.000251        0.000214
  2020          18             0.000238        0.000441        0.000342
  2020          19             0.000197        0.000533        0.000370
  2020          20             0.000309        0.000663        0.000493
  2020          21             0.000300        0.000652        0.000484
  2020          22             0.000370        0.000580        0.000480
  2020          23             0.000364        0.000911        0.000650
  2020          24             0.000353        0.000744        0.000557
  2020          25             0.000435        0.000991        0.000725
  2020          26             0.000360        0.000910        0.000646
  2020          27             0.000526        0.001042        0.000792
  2020          28             0.000433        0.001243        0.000849
  2020          29             0.000516        0.001380        0.000957
  2020          30             0.000497        0.001299        0.000905
  2020          31             0.000611        0.001282        0.000951
  2020          32             0.000601        0.001301        0.000955
  2020          33             0.000711        0.001212        0.000964
  2020          34             0.000678        0.001395        0.001039
  2020          35             0.000669        0.001522        0.001097
  2020          36             0.000546        0.001409        0.000978
  2020          37             0.000853        0.001584        0.001217
  2020          38             0.000812        0.001645        0.001223
  2020          39             0.000871        0.001309        0.001086
  2020          40             0.001047        0.001797        0.001412
  2020          41             0.000977        0.001819        0.001386
  2020          42             0.000955        0.002059        0.001490
  2020          43             0.001030        0.001948        0.001474
  2020          44             0.001045        0.002139        0.001574
  2020          45             0.001149        0.002233        0.001674
  2020          46             0.001295        0.002255        0.001762
  2020          47             0.001306        0.002290        0.001787
  2020          48             0.001514        0.002769        0.002130
  2020          49             0.001608        0.002629        0.002110
  2020          50             0.001868        0.003199        0.002524
  2020          51             0.001864        0.003506        0.002673
  2020          52             0.002184        0.003932        0.003047
  2020          53             0.002186        0.004080        0.003123
  2020          54             0.003042        0.004243        0.003639
  2020          55             0.003008        0.005012        0.004005
  2020          56             0.003402        0.005173        0.004284
  2020          57             0.003715        0.005746        0.004725
  2020          58             0.003967        0.006401        0.005173
  2020          59             0.004502        0.007154        0.005810
  2020          60             0.004781        0.008111        0.006419
  2020          61             0.004747        0.008718        0.006698
  2020          62             0.005667        0.008972        0.007285
  2020          63             0.006128        0.009883        0.007955
  2020          64             0.006607        0.010446        0.008462
  2020          65             0.007628        0.011415        0.009446
  2020          66             0.007466        0.013296        0.010248
  2020          67             0.008186        0.013674        0.010798
  2020          68             0.009304        0.013893        0.011488
  2020          69             0.010153        0.016586        0.013209
  2020          70             0.010801        0.018241        0.014319
  2020          71             0.011554        0.018229        0.014700
  2020          72             0.013527        0.020892        0.016991
  2020          73             0.015247        0.024368        0.019531
  2020          74             0.015795        0.023742        0.019519
  2020          75             0.017564        0.026489        0.021729
  2020          76             0.021151        0.032167        0.026265
  2020          77             0.023027        0.035461        0.028761
  2020          78             0.025350        0.038755        0.031464
  2020          79             0.029455        0.041555        0.034897
  2020          80             0.031480        0.046130        0.038000
  2020          81             0.036818        0.054316        0.044550
  2020          82             0.040227        0.058923        0.048434
  2020          83             0.045745        0.068574        0.055678
  2020          84             0.053158        0.072818        0.061585
  2020          85             0.059371        0.084174        0.069772
  2020          86             0.070674        0.094400        0.080430
  2020          87             0.072003        0.110677        0.087562
  2020          88             0.091737        0.125969        0.105244
  2020          89             0.104061        0.138979        0.117483
  2020          90             0.120305        0.163199        0.136051
  2020          91             0.139079        0.174777        0.151601
  2020          92             0.155147        0.207778        0.172937
  2020          93             0.173811        0.218188        0.187924
  2020          94             0.198806        0.253483        0.214882
  2020          95             0.222832        0.305023        0.245270
  2020          96             0.247743        0.313598        0.264241
  2020          97             0.263885        0.355980        0.285465
  2020          98             0.309024        0.396089        0.327822
  2020          99             0.316471        0.412275        0.336085
  2020         100             0.364284        0.456036        0.381204
  2020         101             0.381234        0.395935        0.383582
  2020         102             0.416634        0.506590        0.429502
  2020         103             0.453172        0.378198        0.443214
  2020         104             0.474487        0.555078        0.484332
  2020         105             0.656498        0.554081        0.643804
  2020         106             0.729616        0.501337        0.694480
  2020         107             0.743913        0.737705        0.743163
  2020         108             0.268037        1.497504        0.413549
  2020         109             0.254453        0.000000        0.225734
  2020         110+            1.371863        0.000000        1.337287
  2021           0             0.004075        0.004606        0.004347
  2021           1             0.000247        0.000277        0.000262
  2021           2             0.000100        0.000177        0.000140
  2021           3             0.000113        0.000120        0.000117
  2021           4             0.000070        0.000106        0.000088
  2021           5             0.000069        0.000091        0.000080
  2021           6             0.000068        0.000052        0.000059
  2021           7             0.000067        0.000064        0.000065
  2021           8             0.000079        0.000101        0.000090
  2021           9             0.000039        0.000063        0.000051
  2021          10             0.000078        0.000063        0.000070
  2021          11             0.000077        0.000087        0.000082
  2021          12             0.000025        0.000061        0.000044
  2021          13             0.000113        0.000097        0.000105
  2021          14             0.000102        0.000135        0.000119
  2021          15             0.000167        0.000185        0.000177
  2021          16             0.000127        0.000317        0.000224
  2021          17             0.000162        0.000454        0.000311
  2021          18             0.000254        0.000565        0.000413
  2021          19             0.000291        0.000507        0.000402
  2021          20             0.000305        0.000556        0.000435
  2021          21             0.000324        0.000705        0.000523
  2021          22             0.000418        0.000688        0.000559
  2021          23             0.000322        0.000920        0.000635
  2021          24             0.000473        0.001069        0.000785
  2021          25             0.000374        0.001027        0.000715
  2021          26             0.000425        0.000912        0.000679
  2021          27             0.000533        0.001141        0.000848
  2021          28             0.000399        0.001013        0.000715
  2021          29             0.000555        0.001326        0.000950
  2021          30             0.000457        0.001307        0.000891
  2021          31             0.000617        0.001246        0.000937
  2021          32             0.000590        0.001432        0.001017
  2021          33             0.000717        0.001456        0.001091
  2021          34             0.000690        0.001497        0.001098
  2021          35             0.000805        0.001441        0.001125
  2021          36             0.000817        0.001512        0.001166
  2021          37             0.000845        0.001904        0.001375
